latitude,longitude,correlation,p_value,count,significant
-72.5,-174.5,0.7927745868574305,1.9097528079939676e-18,80,True
-72.5,-164.5,0.9868153616257315,1.4205941364025788e-47,60,True
-72.5,-154.5,-0.13581051792721066,0.2658450466546374,69,False
-72.5,-144.5,-0.6902149999320921,7.563924999320811e-10,61,True
-72.5,-134.5,-0.4954200180284639,0.003937674614437316,32,True
-72.5,-124.5,-0.9251952485115899,5.900661140507309e-06,13,True
-72.5,-114.5,0.9819692636636116,1.792128191542844e-14,20,True
-72.5,-104.5,-0.7868991095134727,2.3199200560729292e-05,21,True
-72.5,-94.5,-0.8262629963035337,3.3732767106918074e-08,29,True
-72.5,-84.5,-0.44786241326517573,0.04175312619792794,21,True
-72.5,-44.5,0.9866492418013473,5.084719789748699e-10,13,True
-72.5,-34.5,0.7864827551773046,3.4675665965335454e-11,48,True
-72.5,-24.5,0.9676278457499115,2.6347235306601835e-21,35,True
-72.5,-14.5,0.599537156165117,0.00014119724593969355,35,True
-72.5,-4.5,-0.07869413737202535,0.7891549597777734,14,False
-72.5,5.5,0.43616335892356445,0.17988758675546318,11,False
-72.5,15.5,-0.005314156639043763,0.9883756106315871,10,False
-72.5,25.5,-0.4412588280725591,0.20175146817479722,10,False
-72.5,165.5,-0.7688923237392081,7.105445662709887e-06,25,True
-72.5,175.5,-0.5508237267485502,2.902158454198643e-06,63,True
-62.5,-174.5,-0.9364481417891345,2.2371758731511288e-46,100,True
-62.5,-164.5,-0.8988910249314129,4.312387269790867e-35,95,True
-62.5,-154.5,-0.837820926201157,2.1972994500841676e-25,92,True
-62.5,-144.5,-0.527093337024852,4.0763703923458105e-08,95,True
-62.5,-134.5,-0.8855460365436851,9.92005147919569e-34,98,True
-62.5,-124.5,-0.9579467433142065,2.1494406773261467e-54,99,True
-62.5,-114.5,-0.9384202470122539,5.007755950951368e-47,100,True
-62.5,-104.5,-0.888275061553907,6.951390156903999e-35,100,True
-62.5,-94.5,-0.880014636255618,1.8649137589787483e-33,100,True
-62.5,-84.5,-0.8686360416110175,1.188573103200313e-31,100,True
-62.5,-74.5,-0.9144860587086889,2.568077848529988e-38,95,True
-62.5,-64.5,-0.7516870645244977,3.52187707772421e-13,66,True
-62.5,-54.5,0.35298183958287543,0.02547498483838766,40,True
-62.5,-44.5,-0.3538930126812324,0.0007719246782544376,87,True
-62.5,-34.5,-0.5188965868173817,3.0820729563361025e-07,86,True
-62.5,-24.5,-0.3575849308693825,0.0009040363129504949,83,True
-62.5,-14.5,-0.5952807203911361,6.600619809717959e-07,59,True
-62.5,-4.5,0.5936658106229163,8.700488359250843e-10,89,True
-62.5,5.5,0.7396970306109528,1.8464924488239035e-16,88,True
-62.5,15.5,0.9036615447939174,6.915426966848521e-25,65,True
-62.5,25.5,0.2111588480832059,0.05687085274849855,82,False
-62.5,35.5,0.15012241492353212,0.16769795264962248,86,False
-62.5,45.5,0.6273154396008535,2.8735697230403268e-09,73,True
-62.5,55.5,0.6388251601550319,2.3762190572081807e-10,79,True
-62.5,65.5,-0.22946419078598754,0.032520132562795505,87,True
-62.5,75.5,0.6373050088299157,3.527454209173954e-10,78,True
-62.5,85.5,0.5221762154373344,1.3122886240580475e-06,76,True
-62.5,95.5,-0.3283367007073482,0.0075797145090523805,65,True
-62.5,105.5,-0.32009756717271237,0.011907524042913972,61,True
-62.5,115.5,-0.6161134918017809,6.543777490464161e-09,73,True
-62.5,125.5,-0.5608497503646466,2.4597076685406035e-07,73,True
-62.5,135.5,-0.508322550819565,9.624779667091586e-06,68,True
-62.5,145.5,-0.4900069382250662,5.2765546483518535e-06,78,True
-62.5,155.5,-0.3913921860847036,0.00012492510169959535,91,True
-62.5,165.5,-0.8923534819724113,1.5179533988909961e-33,94,True
-62.5,175.5,-0.9525065190924679,7.513969888360554e-51,97,True
-52.5,-174.5,0.7982377074635971,2.662659262617589e-23,100,True
-52.5,-164.5,0.5784434753686875,2.923234043672594e-10,100,True
-52.5,-154.5,0.0723297926664066,0.4745214656456877,100,False
-52.5,-144.5,-0.4185766167297417,1.4650944999324165e-05,100,True
-52.5,-134.5,-0.018019132047023857,0.8587698610313654,100,False
-52.5,-124.5,0.3814854349992015,9.000597193620909e-05,100,True
-52.5,-114.5,0.6274666572402061,2.8337448484905145e-12,100,True
-52.5,-104.5,0.9159825437283837,1.1852100622370234e-40,100,True
-52.5,-94.5,0.7985688153875687,4.1378240357585456e-23,99,True
-52.5,-84.5,0.7857461793652908,3.647136655635977e-22,100,True
-52.5,-74.5,0.9130236327017252,2.7254075796176373e-22,55,True
-52.5,-64.5,-0.8179478731639502,5.926986721599566e-07,25,True
-52.5,-54.5,-0.8590598054439302,1.4431979278167788e-25,84,True
-52.5,-44.5,-0.9361042139837789,2.8902163464428355e-46,100,True
-52.5,-34.5,-0.9198520272080744,9.385484061787756e-39,93,True
-52.5,-24.5,-0.8229084256322368,8.452704060102528e-26,100,True
-52.5,-14.5,-0.9299841025484556,2.2020989439747322e-44,100,True
-52.5,-4.5,-0.7353375186356366,4.735121000379627e-17,93,True
-52.5,5.5,-0.7997271398956449,3.222919130393174e-23,99,True
-52.5,15.5,-0.8057874499441808,4.149101508574488e-23,96,True
-52.5,25.5,-0.8334638059000482,1.8044572490741761e-26,98,True
-52.5,35.5,-0.9321853820927648,4.856214268637531e-45,100,True
-52.5,45.5,-0.9725907553503994,6.773452697257298e-64,100,True
-52.5,55.5,-0.9860488694020104,3.967934034482951e-78,100,True
-52.5,65.5,-0.9403965067217384,7.086208663925035e-45,94,True
-52.5,75.5,-0.8059620624032079,9.589061981411664e-22,90,True
-52.5,85.5,-0.813056545331615,9.308033636153045e-25,100,True
-52.5,95.5,-0.7407595276791048,1.2579893297485888e-18,100,True
-52.5,105.5,-0.9183960697232265,3.014428137366673e-41,100,True
-52.5,115.5,-0.6651551574508155,4.4218081283151125e-14,100,True
-52.5,125.5,0.3590838796557927,0.00024364667430385343,100,True
-52.5,135.5,0.5815636261951855,2.2263096287304008e-10,100,True
-52.5,145.5,0.06017665497339133,0.5520171343628961,100,False
-52.5,155.5,0.26332018012468617,0.008121335915824226,100,True
-52.5,165.5,0.44935828874525824,4.9261156334684325e-06,95,True
-52.5,175.5,0.9229184119906269,1.163047482027301e-38,91,True
-42.5,-174.5,0.988821375625111,2.503009894209645e-80,97,True
-42.5,-164.5,0.9565431708095248,2.9644077606315407e-54,100,True
-42.5,-154.5,0.9633496229111188,8.276134867803989e-58,100,True
-42.5,-144.5,0.8931407119078141,8.850504421285708e-36,100,True
-42.5,-134.5,0.9155473079836169,9.432954427253258e-40,98,True
-42.5,-124.5,0.9415231253007809,2.6907997423060407e-44,92,True
-42.5,-114.5,0.9351118205304288,4.830758220439092e-45,98,True
-42.5,-104.5,0.9674096417257607,2.8941715667068786e-60,100,True
-42.5,-94.5,0.9427672379380383,4.217768163823888e-47,97,True
-42.5,-84.5,0.9567936699917858,7.765947062958698e-54,99,True
-42.5,-74.5,0.9555494567184861,1.0308990593178175e-28,53,True
-42.5,-54.5,0.7623830196666885,3.29138714563024e-16,79,True
-42.5,-44.5,0.9732249231638488,2.183848915579159e-64,100,True
-42.5,-34.5,0.9326580828779274,3.4868551842190516e-45,100,True
