latitude,longitude,correlation,p_value,count,significant
-70.5,-174.5,0.7838087380278,4.990487535757171e-14,62,True
-70.5,-164.5,0.4779844687237187,7.439140420109779e-05,63,True
-70.5,-154.5,0.480840057607131,4.204123252862436e-06,83,True
-70.5,-144.5,0.8952322518588596,9.392128484303408e-29,79,True
-70.5,-134.5,0.884050894441583,1.798145862259053e-17,50,True
-70.5,-124.5,0.36876253297676764,0.0412123179358567,31,True
-70.5,-114.5,0.9593391539209712,3.832461103273568e-19,34,True
-70.5,-104.5,0.9732119665188774,7.236972116132056e-26,40,True
-70.5,-94.5,0.9430018668447528,1.1040983257832197e-21,44,True
-70.5,-84.5,0.8170844104216065,2.127986396096091e-09,35,True
-70.5,-74.5,0.8746960613883956,4.354789048949309e-06,17,True
-70.5,-44.5,0.5176459955707876,0.004783709693271574,28,True
-70.5,-34.5,0.35365791691535553,0.009381727447198136,53,True
-70.5,-24.5,0.6739340531561393,1.518105980416909e-07,48,True
-70.5,-14.5,0.6510705421222245,3.0646964981940354e-07,50,True
-70.5,-4.5,0.43098264107409534,0.024809464882128963,27,True
-70.5,5.5,0.11553247597495057,0.5506420703528708,29,False
-70.5,15.5,0.8060888486367743,3.8745051101840983e-07,27,True
-70.5,25.5,0.7530368195504213,2.171222380627972e-05,24,True
-70.5,35.5,0.2749359354503499,0.3027428026323151,16,False
-70.5,45.5,0.8018547368561969,0.009337130629792727,9,True
-70.5,65.5,0.5383595175324133,0.3492644442124537,5,False
-70.5,75.5,0.17882826838006532,0.7012426358661709,7,False
-70.5,165.5,0.8721340750278106,3.441403450327849e-10,30,True
-70.5,175.5,0.9247302136995372,2.589154123211447e-24,56,True
-60.5,-174.5,0.24472830124088785,0.014129568252162963,100,True
-60.5,-164.5,0.8600303615430995,2.1445168415795032e-30,100,True
-60.5,-154.5,0.9743922351177442,9.023531555090924e-61,93,True
-60.5,-144.5,0.9552430189730106,1.875601065721946e-50,94,True
-60.5,-134.5,0.8518689010979292,2.804059601036126e-29,100,True
-60.5,-124.5,-0.35710062530492814,0.00026518514407996245,100,True
-60.5,-114.5,-0.7627292531617508,2.950122994428886e-20,100,True
-60.5,-104.5,-0.9025459858751201,1.222859602330594e-37,100,True
-60.5,-94.5,-0.8685548087272018,1.2226317454684434e-31,100,True
-60.5,-84.5,-0.8764118953494839,7.263514761494116e-33,100,True
-60.5,-74.5,-0.8045625521488279,1.1154058196267507e-23,99,True
-60.5,-64.5,-0.6549352337211973,2.4468494412521704e-10,74,True
-60.5,-54.5,0.6727741926818257,2.5126744774042327e-08,54,True
-60.5,-44.5,0.9494463760229503,5.2183574499444874e-42,82,True
-60.5,-34.5,0.9493441399902414,1.6000754060720358e-46,91,True
-60.5,-24.5,0.9135586891047329,5.3676368493273226e-33,82,True
-60.5,-14.5,0.967712123577338,5.211668578048955e-37,61,True
-60.5,-4.5,0.8905828265672642,7.969615734751403e-31,87,True
-60.5,5.5,0.8026152552664689,1.8830530314945603e-21,90,True
-60.5,15.5,0.8670771680605369,4.0497347428395404e-20,63,True
-60.5,25.5,0.8894814027151923,3.191706372628131e-27,77,True
-60.5,35.5,0.9597002614154271,1.2496705599315703e-48,87,True
-60.5,45.5,0.9665270056877173,4.6466956159024906e-46,77,True
-60.5,55.5,0.9575752217152167,2.0522244291311129e-50,92,True
-60.5,65.5,0.9872507806604964,1.2441260646887152e-77,97,True
-60.5,75.5,0.9772323215446861,5.886698427453746e-55,81,True
-60.5,85.5,0.981179922910346,4.6588339998766696e-61,85,True
-60.5,95.5,0.989125629953518,3.320290677408947e-69,83,True
-60.5,105.5,0.9749944480532076,2.126679731385472e-51,78,True
-60.5,115.5,0.9930547922421136,1.1920258969131334e-82,89,True
-60.5,125.5,0.9870643848090317,1.5014489047708891e-72,91,True
-60.5,135.5,0.9676130439708743,2.1572568649709686e-51,85,True
-60.5,145.5,0.9894783350636858,2.3183071437484534e-77,92,True
-60.5,155.5,0.9843940129833573,9.267227377969965e-76,100,True
-60.5,165.5,0.5664360900012264,8.121441670482381e-10,100,True
-60.5,175.5,0.09873560208638606,0.3334152780789053,98,False
-50.5,-174.5,-0.9934101993654267,3.971875196759789e-92,98,True
