latitude,longitude,correlation,p_value,count,significant
-72.5,-174.5,-0.3510895254043003,0.004136713285191163,65,True
-72.5,-164.5,-0.04124040015215026,0.7671623577655002,54,False
-72.5,-154.5,-0.40529157780364666,0.0011944439335845438,61,True
-72.5,-144.5,-0.3440571512778725,0.008778510558827064,57,True
-72.5,-134.5,-0.6177042377874472,0.00021360570737775965,31,True
-72.5,-124.5,-0.4303109425742589,0.16261325854009617,12,False
-72.5,-114.5,-0.49608418370991986,0.12066816778414852,11,False
-72.5,-104.5,0.1386740148294944,0.5598491268462986,20,False
-72.5,-94.5,-0.017825431258629343,0.94054071459051,20,False
-72.5,-84.5,-0.14498446174803264,0.5537087778673652,19,False
-72.5,-44.5,-0.6511374363043566,0.030000100287802707,11,True
-72.5,-34.5,-0.24943279009443434,0.12568392658915473,39,False
-72.5,-24.5,0.46372733883395,0.017025967593382013,26,True
-72.5,-14.5,-0.2341142792968718,0.24967914173679678,26,False
-72.5,-4.5,-0.5512214104332394,0.0986178110653351,10,False
-72.5,5.5,-0.3290352621849875,0.3532287138431058,10,False
-72.5,25.5,-0.4439564302727127,0.19868348002370317,10,False
-72.5,165.5,-0.43299643399821014,0.04412555927565091,22,True
-72.5,175.5,-0.2525063113140276,0.029971644376572612,74,True
-62.5,-174.5,-0.34344076763829445,0.00046829086210429816,100,True
-62.5,-164.5,-0.736692469871054,3.8775803847814465e-17,93,True
-62.5,-154.5,-0.00793866624516994,0.9414817514303835,88,False
-62.5,-144.5,0.3643628555150726,0.0003300162253316244,93,True
-62.5,-134.5,0.7131110815895492,5.173420333879781e-16,95,True
-62.5,-124.5,0.7025982758088751,5.277602528308735e-16,99,True
-62.5,-114.5,0.772693778538476,4.691747960395648e-21,100,True
-62.5,-104.5,0.8730439052947119,2.4929433761136656e-32,100,True
-62.5,-94.5,0.9101187686309611,2.798757850712623e-39,100,True
-62.5,-84.5,0.8847777516437492,2.8854684380507685e-34,100,True
-62.5,-74.5,0.897556533266592,3.998883324695722e-34,93,True
-62.5,-64.5,0.5069721739389754,7.514390392469608e-06,70,True
-62.5,-54.5,-0.14586975100857663,0.36911941304615115,40,False
-62.5,-44.5,0.1337877702932269,0.24290223001065134,78,False
-62.5,-34.5,-0.2641224649317643,0.02203444355186724,75,True
-62.5,-24.5,-0.5012631403874611,3.983732861517271e-06,76,True
-62.5,-14.5,-0.19537892272229723,0.16511653479059107,52,False
-62.5,-4.5,-0.4250298668605877,8.501257896443281e-05,80,True
-62.5,5.5,-0.08733833210502856,0.42953585755266294,84,False
-62.5,15.5,-0.600437555648496,7.921984291905244e-07,57,True
-62.5,25.5,-0.42372083322797627,0.0001230919304518866,77,True
-62.5,35.5,-0.09780916817303742,0.4137137972014957,72,False
-62.5,45.5,-0.04464265895510436,0.7116260131807384,71,False
-62.5,55.5,-0.3138351450642356,0.004855020389413461,79,True
-62.5,65.5,-0.08912977944241764,0.41166987723574794,87,False
-62.5,75.5,0.3280649449703674,0.0040609532091595985,75,True
-62.5,85.5,0.3837375304142373,0.0010407075012848323,70,True
-62.5,95.5,0.4707829998290479,6.629422499569624e-05,66,True
-62.5,105.5,0.19440322216789788,0.13328049256170557,61,False
-62.5,115.5,-0.10108931824557904,0.38490215696954977,76,False
-62.5,125.5,-0.12257514111835487,0.29148966752793937,76,False
-62.5,135.5,-0.32239977250857316,0.006899056661208102,69,True
-62.5,145.5,0.19820117451749864,0.06572997359762205,87,False
-62.5,155.5,0.1507659855909198,0.18190474185549516,80,False
-62.5,165.5,-0.17345475063770383,0.1020589262692746,90,False
-62.5,175.5,0.1371821564902143,0.1849515172625188,95,False
-52.5,-174.5,0.9549903557721147,1.595371745498961e-53,100,True
-52.5,-164.5,0.9792171989702761,1.0229002164361436e-69,100,True
-52.5,-154.5,0.9423289145541789,2.2142905242980564e-48,100,True
-52.5,-144.5,0.8720630930247748,3.546614203248493e-32,100,True
-52.5,-134.5,0.9474579893368043,2.611740565112674e-50,100,True
-52.5,-124.5,0.9464674131102113,6.368142418103311e-50,100,True
-52.5,-114.5,0.9030669635003414,9.525563989218596e-38,100,True
-52.5,-104.5,0.38711732582242697,6.926490721682619e-05,100,True
-52.5,-94.5,-0.23850194157552912,0.01803044783250179,98,True
-52.5,-84.5,-0.8471376038998266,1.1608290757578209e-28,100,True
-52.5,-74.5,-0.883545560024453,9.174337257035384e-20,57,True
-52.5,-64.5,-0.4279799201886038,0.009217502390096798,36,True
-52.5,-54.5,0.8873250323273923,5.243244836611273e-32,92,True
-52.5,-44.5,0.8585025566842976,3.51250767064863e-30,100,True
-52.5,-34.5,0.2915043654819028,0.00358836306187818,98,True
-52.5,-24.5,-0.2771798025155673,0.00524038101336545,100,True
-52.5,-14.5,0.11167515470778329,0.26865056187226183,100,False
-52.5,-4.5,-0.3873152920498867,0.00013662240321619538,92,True
-52.5,5.5,-0.7864623503851739,3.1539140790531276e-22,100,True
-52.5,15.5,-0.8358530947127889,5.878070678933609e-26,95,True
-52.5,25.5,-0.7860455555819377,9.07382723634303e-22,98,True
-52.5,35.5,-0.7556620078967864,1.0300314209962786e-19,100,True
-52.5,45.5,-0.6022782254747672,3.385655835036962e-11,100,True
-52.5,55.5,-0.804646389106175,6.467618722988609e-24,100,True
-52.5,65.5,-0.7503468767709608,2.0856022243428364e-18,95,True
-52.5,75.5,-0.49749082878582157,5.252556098618314e-07,91,True
-52.5,85.5,-0.18770295575834534,0.06281841932671688,99,False
-52.5,95.5,0.6139636915853983,1.100883107495414e-11,100,True
-52.5,105.5,-0.2963171955817137,0.0027584225804337214,100,True
-52.5,115.5,0.8689194469242718,1.0768495953813438e-31,100,True
-52.5,125.5,0.9051646022885711,3.43387665369836e-38,100,True
-52.5,135.5,0.9434485325554014,8.70553588394222e-49,100,True
-52.5,145.5,0.9154297146085505,1.6124096509591469e-40,100,True
-52.5,155.5,0.9522867837517497,2.605790130530258e-52,100,True
-52.5,165.5,0.9646787418584364,2.0355934692115035e-57,98,True
-52.5,175.5,0.8042025801215154,1.6720756728338175e-22,94,True
-42.5,-174.5,0.9269127219299913,4.485550207781974e-43,99,True
-42.5,-164.5,0.682024520253744,5.618629875263137e-15,100,True
-42.5,-154.5,0.47975875537989304,4.4064775442742783e-07,100,True
-42.5,-144.5,0.5413345579198415,6.0546109821991315e-09,100,True
-42.5,-134.5,0.49529963656768106,2.1610096736632991e-07,98,True
-42.5,-124.5,0.18630814629820824,0.07537501022075138,92,False
-42.5,-114.5,-0.19472788129824542,0.05596293740502031,97,False
-42.5,-104.5,-0.15998889960081847,0.11182696686294354,100,False
-42.5,-94.5,-0.47812607226893,7.312336811046299e-07,97,True
-42.5,-84.5,0.565856268432391,1.2662283666907335e-09,98,True
-42.5,-74.5,0.3029843146279062,0.027434216165930995,53,True
-42.5,-54.5,0.8495103647166096,4.776100533410398e-25,86,True
-42.5,-44.5,0.862342931293981,1.0048581783041664e-30,100,True
-42.5,-34.5,0.9479559932151673,1.6576231435440238e-50,100,True
-42.5,-24.5,0.9838503535109275,4.898589106454081e-75,100,True
-42.5,-14.5,0.9749229976865881,4.142733298685168e-65,99,True
-42.5,-4.5,0.9573922101570054,1.1505652241226423e-54,100,True
-42.5,5.5,0.9773656954352674,6.4093236346705e-68,100,True
-42.5,15.5,0.9826033704470187,1.819837982981393e-73,100,True
-42.5,25.5,0.9844653844498878,7.41546700181642e-76,100,True
-42.5,35.5,0.9854532588935103,3.0345725552215807e-77,100,True
-42.5,45.5,0.9739028941116163,6.3162073538682945e-65,100,True
-42.5,55.5,0.9667099520183828,8.059373943609525e-60,100,True
-42.5,65.5,0.9885008166204299,4.206405829305742e-78,95,True
-42.5,75.5,0.9613077401440012,7.264263019445764e-54,95,True
-42.5,85.5,0.9811996383002718,7.887179035846372e-72,100,True
-42.5,95.5,0.9821742023345963,1.700124881482963e-71,98,True
-42.5,105.5,0.9868259815398902,2.4371863362314645e-79,100,True
-42.5,115.5,0.9750906393610754,6.629498400736884e-66,100,True
-42.5,125.5,0.9464047850636543,6.733450711239581e-50,100,True
-42.5,135.5,0.9591954575562054,1.4436538393768394e-55,100,True
-42.5,145.5,0.9722544639929644,8.382494520643926e-48,75,True
-42.5,155.5,0.9689577006266383,2.7666565067739255e-61,100,True
-42.5,165.5,0.9172118659592007,1.6085536679920698e-34,84,True
-42.5,175.5,0.8785890242140227,6.83335833503697e-22,65,True
-32.5,-174.5,0.8935266149901948,7.483985538681176e-36,100,True
-32.5,-164.5,0.8129835838282249,9.469852643771055e-25,100,True
-32.5,-154.5,0.8644822482922174,9.842336073632521e-31,99,True
-32.5,-144.5,0.879337939391561,1.0761110942230065e-32,98,True
-32.5,-134.5,0.9295599726400717,2.9300381479662517e-44,100,True
-32.5,-124.5,0.9134698458881596,1.1663953535292463e-39,99,True
-32.5,-114.5,0.877672788860277,3.2944625519483664e-29,88,True
-32.5,-104.5,0.8814340869135813,1.0023210331858236e-31,94,True
-32.5,-94.5,0.8462710865275502,3.883878914631192e-24,84,True
-32.5,-84.5,0.8474522860341194,3.312218426763703e-26,91,True
-32.5,-74.5,0.6462641976067391,1.6558751082467166e-10,78,True
-32.5,-54.5,0.7545382488178961,0.00046490803205591444,17,True
-32.5,-44.5,0.8553837308279653,1.3397029498420808e-28,96,True
-32.5,-34.5,0.8909678848358427,2.2486772043460424e-35,100,True
-32.5,-24.5,0.9385328162037041,4.590830973918301e-47,100,True
-32.5,-14.5,0.9619876867310997,4.787498002415975e-57,100,True
-32.5,-4.5,0.9760587325136398,4.4943848802385345e-66,99,True
-32.5,5.5,0.9449055102248421,2.509793626354542e-49,100,True
-32.5,15.5,0.3204050823873125,0.005071229561302806,75,True
-32.5,25.5,0.009092299309369205,0.9561902088666614,39,False
-32.5,35.5,-0.7498779062515144,3.417434395577398e-18,94,True
-32.5,45.5,-0.6749335549616087,1.8518621985188718e-14,99,True
-32.5,55.5,0.5219511225843458,2.5611978052920836e-08,100,True
-32.5,65.5,0.6287756211558941,2.4757283924060044e-12,100,True
-32.5,75.5,0.9025260610753718,1.2345636869649245e-37,100,True
-32.5,85.5,0.8899534029441762,3.4520465747441974e-35,100,True
-32.5,95.5,0.9217904499773771,4.0845771204801205e-42,100,True
-32.5,105.5,0.8188469873971578,2.3128733875800622e-25,100,True
-32.5,115.5,0.534019413395288,4.622034014732937e-06,65,True
-32.5,125.5,0.9023422240547047,6.012281092348869e-17,44,True
-32.5,135.5,0.8727358033926671,7.455305103445989e-11,32,True
-32.5,155.5,-0.10778198783465098,0.35405505497034606,76,False
-32.5,165.5,0.8930462107648522,9.220651356358593e-36,100,True
-32.5,175.5,0.7498847408063618,6.39755516545826e-17,87,True
-22.5,-174.5,-0.8146885140862015,5.702619168407624e-24,96,True
-22.5,-164.5,-0.38545328639398535,0.00010525033685047966,96,True
-22.5,-154.5,0.4098503517625184,2.7784527849031486e-05,98,True
-22.5,-144.5,0.7849978915578193,6.882968187035377e-22,99,True
-22.5,-134.5,0.8554885828329871,4.89277676047711e-28,94,True
-22.5,-124.5,0.7718705730683171,1.3395790634530798e-18,88,True
-22.5,-114.5,0.6009925318961051,9.551864539896192e-11,96,True
-22.5,-104.5,0.7697022368712262,3.2107416908266404e-20,97,True
-22.5,-94.5,0.3240699188290239,0.0012773393537586536,96,True
-22.5,-84.5,0.668168532421522,3.089012153938783e-14,100,True
-22.5,-74.5,0.686145998346033,4.416388956327294e-14,92,True
-22.5,-44.5,0.6765691903459514,7.722486284012073e-05,28,True
-22.5,-34.5,0.8797482619957115,3.9012808563198177e-31,93,True
-22.5,-24.5,0.8361410778363926,2.63949445306107e-27,100,True
-22.5,-14.5,0.7107410869325882,2.4452981591898877e-16,98,True
-22.5,-4.5,0.6047378558587805,2.6828205809310432e-11,100,True
-22.5,5.5,0.7399210700351642,1.4408375516097825e-18,100,True
-22.5,15.5,0.5931299819299767,0.0002750349144066116,33,True
-22.5,35.5,-0.7739603653387728,4.518339981217669e-10,45,True
-22.5,45.5,-0.602631700343095,4.412872204562586e-07,59,True
-22.5,55.5,-0.8500963342211643,4.802007744671756e-29,100,True
-22.5,65.5,-0.8746971340049934,1.3669473082236502e-32,100,True
-22.5,75.5,-0.8690538452027341,1.0275185207181588e-31,100,True
-22.5,85.5,-0.9191510239588108,1.947324484437316e-41,100,True
-22.5,95.5,-0.9591403061210205,1.5403934537287403e-55,100,True
-22.5,105.5,-0.9612866379286991,1.1526729367875217e-56,100,True
-22.5,115.5,-0.8629452154370305,3.1069571616892944e-15,48,True
-22.5,155.5,-0.8562362271130308,1.6759061954799524e-23,78,True
-22.5,165.5,-0.8494913143065899,7.589013016575302e-28,96,True
-22.5,175.5,-0.8538677286144234,4.072064902020919e-28,95,True
-12.5,-174.5,-0.30277559643572527,0.0030150741006445526,94,True
-12.5,-164.5,0.08336911035027539,0.40957233218339756,100,False
-12.5,-154.5,-0.2984964787215917,0.0025569215580275584,100,True
-12.5,-144.5,-0.3138905763433167,0.0014716172884908629,100,True
-12.5,-134.5,0.026237949489701096,0.7965665875226204,99,False
-12.5,-124.5,-0.11841688668592959,0.24551267609194982,98,False
-12.5,-114.5,-0.3926449769087672,0.00010825374739067848,92,True
-12.5,-104.5,-0.39588739391496824,5.4615220680573314e-05,98,True
-12.5,-94.5,-0.607946166498079,6.417773270932234e-11,95,True
-12.5,-84.5,-0.2275643747865777,0.027396240715526005,94,True
-12.5,-74.5,0.4846898108965141,0.0027375477509754918,36,True
-12.5,-34.5,-0.6857636569974424,5.740961842799843e-11,70,True
-12.5,-24.5,-0.5957448444215785,1.525392091294434e-10,96,True
-12.5,-14.5,-0.5752952265078305,8.744232196840241e-10,96,True
-12.5,-4.5,-0.33825812468419986,0.0005772085510536607,100,True
-12.5,5.5,-0.3081110875016905,0.0019184169289557084,99,True
-12.5,15.5,-0.5810332806759573,0.0011859303332434458,28,True
-12.5,45.5,-0.19797744331112954,0.10296095432993395,69,False
-12.5,55.5,-0.1445354356739704,0.16925235988758264,92,False
-12.5,65.5,-0.14550120355600302,0.15722114832380651,96,False
-12.5,75.5,-0.5453907547690999,4.425273287429655e-09,100,True
-12.5,85.5,-0.7023938165034271,3.843107183486613e-16,100,True
-12.5,95.5,-0.8369793901296991,2.097296918556986e-27,100,True
-12.5,105.5,-0.7904152197427816,2.297140686536359e-22,99,True
-12.5,115.5,-0.33828669111517956,0.0017601927619557034,83,True
-12.5,125.5,0.13610730687258815,0.6731850901065807,12,False
-12.5,145.5,-0.7086609413577278,6.406401891899723e-07,38,True
-12.5,155.5,-0.8569902488641206,8.238764030928626e-29,96,True
-12.5,165.5,-0.8200298800743699,5.077432084225572e-24,94,True
-12.5,175.5,-0.452639395149806,3.2414360037834024e-06,97,True
-2.5,-174.5,0.004684571072967263,0.9631054186829524,100,False
-2.5,-164.5,0.6193907242620007,6.430604360088966e-12,100,True
-2.5,-154.5,0.8397657760006036,9.674682725831298e-28,100,True
-2.5,-144.5,0.6177795310292222,7.551598014665559e-12,100,True
-2.5,-134.5,0.4493563284762523,2.736009684956636e-06,100,True
-2.5,-124.5,0.49070379429464595,2.1845298514371195e-07,100,True
-2.5,-114.5,0.1891359924105827,0.05947996597328588,100,False
-2.5,-104.5,-0.047205779909326215,0.6409413743498562,100,False
-2.5,-94.5,-0.4585965966369029,2.313217007675128e-06,97,True
-2.5,-84.5,-0.7224560543056644,2.9824396666278564e-16,93,True
-2.5,-44.5,-0.15865250590357488,0.46965608871162157,23,False
-2.5,-34.5,0.06579182275662718,0.5671207604868433,78,False
-2.5,-24.5,-0.30544970904591806,0.001999516606470915,100,True
-2.5,-14.5,-0.7499139167595072,2.7611777078025025e-19,100,True
-2.5,-4.5,-0.7332316036591342,4.1771132224156804e-18,100,True
-2.5,5.5,-0.5760706618599104,1.0085583434798189e-09,95,True
-2.5,15.5,-0.7777730327446527,0.013600971581739812,9,True
-2.5,45.5,-0.270092809495296,0.012965508000857683,84,True
-2.5,55.5,-0.06225942841818445,0.5404051825932449,99,False
-2.5,65.5,0.5044017165223891,8.76409660759353e-08,100,True
-2.5,75.5,0.3862155684616466,7.225482873060326e-05,100,True
-2.5,85.5,0.14417485043393097,0.15239845326396476,100,False
-2.5,95.5,-0.2654231640886241,0.01055544760318667,92,True
-2.5,105.5,-0.5533824162497982,0.007549089986915899,22,True
-2.5,115.5,-0.3055378393969789,0.26810697313735743,15,False
-2.5,125.5,0.0416932378390905,0.8364139946194805,27,False
-2.5,135.5,0.16278384761782705,0.3733767128979584,32,False
-2.5,145.5,0.11894359759647961,0.3612386216743547,61,False
-2.5,155.5,-0.21557106589849245,0.04754617122727852,85,True
-2.5,165.5,-0.30413500283834427,0.0020956308451185774,100,True
-2.5,175.5,-0.3344663938070235,0.0006711042207063724,100,True
7.5,-174.5,0.16050063301802264,0.11067031707713686,100,False
7.5,-164.5,0.2716693169782861,0.00625395750908323,100,True
7.5,-154.5,0.10236543030034612,0.31333963912093693,99,False
7.5,-144.5,-0.1484853237546398,0.14038164783726528,100,False
7.5,-134.5,-0.3471330178719306,0.00040258306064488796,100,True
7.5,-124.5,-0.5471816036754371,3.8481560025899174e-09,100,True
7.5,-114.5,-0.8199836546851832,1.7495016390346195e-25,100,True
7.5,-104.5,-0.7623864248261866,3.137727566653486e-20,100,True
7.5,-94.5,-0.04795054203662669,0.6356785418388052,100,False
7.5,-84.5,1.5593685070924845e-05,0.9998890629335002,82,False
7.5,-74.5,0.5170451233549825,0.013735460456847466,22,True
7.5,-64.5,-0.678701316494668,0.06422356198419134,8,False
7.5,-54.5,-0.3369805030362817,0.01361007278460503,53,True
7.5,-44.5,-0.3928640026390105,6.88057200465658e-05,97,True
7.5,-34.5,-0.7157785054371717,8.361889042469522e-17,99,True
7.5,-24.5,-0.7342091060188687,3.5825879338484466e-18,100,True
7.5,-14.5,-0.415960905502187,0.00034193895797628886,70,True
7.5,-4.5,-0.38944944599595943,0.04464800666176751,27,True
7.5,5.5,-0.27002730209060266,0.2242345810568279,22,False
7.5,45.5,0.9194447195125794,6.22268136041424e-05,11,True
7.5,55.5,-0.4736504915204249,1.4237251052036764e-06,94,True
7.5,65.5,-0.7680898355951168,2.733948655751078e-20,98,True
7.5,75.5,0.2309320212845155,0.0433131807570451,77,True
7.5,85.5,0.2646110325550357,0.010372265675329173,93,True
7.5,95.5,0.5987287814728143,6.948849439832711e-06,48,True
7.5,115.5,0.17471027680515744,0.3646935971705194,29,False
7.5,125.5,-0.13686896810294208,0.30128065367826606,59,False
7.5,135.5,0.11949041874182183,0.23636192092095173,100,False
7.5,145.5,0.24745863845168875,0.013532175155960632,99,True
7.5,155.5,0.1266948631120986,0.20908390585676018,100,False
7.5,165.5,0.25614565498446323,0.010101978854169134,100,True
7.5,175.5,0.049523563433242504,0.6246224464211247,100,False
17.5,-174.5,-0.6251519760278406,3.59265434460896e-12,100,True
17.5,-164.5,-0.7266005090611583,1.1630822778933072e-17,100,True
17.5,-154.5,-0.7040855149242584,1.7296175992584798e-15,95,True
17.5,-144.5,-0.7931403908454472,1.306469928777738e-22,99,True
17.5,-134.5,-0.8391580704541157,1.1467469557857087e-27,100,True
17.5,-124.5,-0.8828400803025936,6.1015309182618005e-33,97,True
17.5,-114.5,-0.8043678508485452,2.564359070188186e-19,80,True
17.5,-104.5,-0.8718139646265881,2.1834878961749914e-23,72,True
17.5,-94.5,-0.8214758990988468,2.6372591458088195e-11,42,True
17.5,-84.5,0.09720336104977531,0.5904822641295817,33,False
17.5,-74.5,0.17806352337235445,0.17724741662052948,59,False
17.5,-64.5,-0.6679202074339399,3.52375562419996e-13,92,True
17.5,-54.5,-0.8802936822572932,1.6754601559922898e-33,100,True
17.5,-44.5,-0.6533237031960968,1.7388370275327085e-13,100,True
17.5,-34.5,-0.6956154026587854,9.617979335294457e-16,100,True
17.5,-24.5,-0.6277335315459274,2.7569179776786826e-12,100,True
17.5,-14.5,-0.5768386935962684,0.0008473293887243346,30,True
17.5,45.5,0.8491060114461706,0.015634806736372173,7,True
17.5,55.5,0.33794883948361215,0.01638126053415461,50,True
17.5,65.5,-0.2780676992001478,0.005566015304223099,98,True
17.5,75.5,-0.6192289268025033,0.0046962075431042135,19,True
17.5,85.5,0.5557994679351702,4.0266143423647166e-06,60,True
17.5,95.5,0.7429729612708409,1.1153277445715717e-06,32,True
17.5,115.5,-0.5177525393652969,6.136797767446416e-06,68,True
17.5,125.5,-0.6542902043771475,1.4578706903703908e-10,76,True
17.5,135.5,-0.76358173683939,2.5296742333993886e-20,100,True
17.5,145.5,-0.6304956066369245,2.071120913956575e-12,100,True
17.5,155.5,-0.7307946582531417,6.1072275572815506e-18,100,True
17.5,165.5,-0.7159448819486953,5.671438497965764e-17,100,True
17.5,175.5,-0.6691612850930926,2.7422164026682952e-14,100,True
27.5,-174.5,0.540447603781764,7.740095524628773e-09,99,True
27.5,-164.5,0.18771349516551494,0.06703596034896857,96,False
27.5,-154.5,-0.43700634570138275,6.827476603434307e-06,98,True
27.5,-144.5,-0.1272690331763986,0.20701083142224533,100,False
27.5,-134.5,0.676293445580072,1.5687875401604973e-14,99,True
27.5,-124.5,0.8958398116989943,6.110071079735279e-36,99,True
27.5,-114.5,0.8668108261194738,7.169567584921596e-19,59,True
27.5,-104.5,-0.0731091666844197,0.8634079853084233,8,False
27.5,-94.5,0.21206313934690635,0.15711247969969994,46,False
27.5,-84.5,0.30115459696527036,0.02045955407070249,59,True
27.5,-74.5,-0.10899047552550202,0.3236963628672652,84,False
27.5,-64.5,-0.30923091039561135,0.0017448759864097825,100,True
27.5,-54.5,0.18325040880836369,0.06800834605089473,100,False
27.5,-44.5,0.6825296724246988,5.270817398583841e-15,100,True
27.5,-34.5,0.5802117187190328,3.8153587965010674e-10,98,True
27.5,-24.5,0.5059861532152725,7.864968418907796e-08,100,True
27.5,-14.5,0.7168848126348948,3.892500338016912e-11,63,True
27.5,55.5,0.5124576882298031,0.3773233295711824,5,False
27.5,65.5,0.6673486833617797,0.0005038907542327272,23,True
27.5,125.5,0.8760391096634537,3.484709946006403e-24,73,True
27.5,135.5,0.5794406539185427,4.075317718795073e-10,98,True
27.5,145.5,0.845700175295931,1.770486503228048e-28,100,True
27.5,155.5,0.7473828532867886,4.226703015684226e-19,100,True
27.5,165.5,0.799784915600321,1.901012049000717e-23,100,True
27.5,175.5,0.7282606946628565,9.025898202460655e-18,100,True
37.5,-174.5,0.7791356227622406,2.1790170825250708e-21,99,True
37.5,-164.5,0.8270522144604511,3.012469587953075e-25,96,True
37.5,-154.5,0.8060200434051616,1.610081841196677e-21,89,True
37.5,-144.5,0.8286973467365488,7.31972646101342e-22,82,True
37.5,-134.5,0.8165990176295942,6.397214454404382e-24,95,True
37.5,-124.5,0.49287546483257855,5.269805015551647e-06,77,True
37.5,-114.5,0.9494092962901519,0.01355553085104926,5,True
37.5,-74.5,0.912190005715295,7.780132005737081e-20,49,True
37.5,-64.5,0.9796927451155358,3.327737741991584e-70,100,True
37.5,-54.5,0.9497618019831724,3.068308666367136e-51,100,True
37.5,-44.5,0.865209150608216,3.851772818259192e-31,100,True
37.5,-34.5,0.9115535015972335,1.3177883087881703e-39,100,True
37.5,-24.5,0.8706132000922082,5.066466657956891e-31,97,True
37.5,-14.5,0.9160578465081299,2.847922761151278e-40,99,True
37.5,-4.5,0.7740209961174674,5.641938255264449e-06,25,True
37.5,5.5,-0.7814174701157501,2.6722057786100347e-09,40,True
37.5,15.5,-0.26199761316357856,0.03805293244456273,63,True
37.5,25.5,-0.10355687361877977,0.5139949503696648,42,False
37.5,35.5,0.9733840922172985,1.290565712653226e-13,21,True
37.5,125.5,-0.045403298671572966,0.8150862541330052,29,False
37.5,135.5,0.4660539606331195,5.441081694845525e-05,69,True
37.5,145.5,0.95790463732712,7.678561287469924e-48,87,True
37.5,155.5,0.9486100009613863,9.061972933013488e-51,100,True
37.5,165.5,0.9264391209084821,2.271934781383579e-43,100,True
37.5,175.5,0.8887919320461999,5.610117723043721e-35,100,True
47.5,-174.5,0.7078210434012107,1.0553847015713726e-15,95,True
47.5,-164.5,0.6615113773245068,6.785594942083833e-14,100,True
47.5,-154.5,0.5299721911181587,2.001987348718622e-08,98,True
47.5,-144.5,0.5809997515544156,6.71567680520633e-10,95,True
47.5,-134.5,0.6726805024760067,1.7912706460333412e-14,100,True
47.5,-124.5,0.440469392082367,0.0019450752664930382,47,True
47.5,-64.5,0.6978656492551396,1.8113170797670157e-05,30,True
47.5,-54.5,0.4974048793098935,8.78776612749123e-06,72,True
47.5,-44.5,0.8765403865161486,3.0196106177748855e-32,98,True
47.5,-34.5,0.9787412155330205,3.067642675928609e-69,100,True
47.5,-24.5,0.9433439583845684,9.506323834738118e-49,100,True
47.5,-14.5,0.9139910764747714,3.5572391890839344e-40,100,True
47.5,-4.5,0.2782553606537185,0.041616464677582746,54,True
47.5,5.5,0.978744251756344,4.515389800473061e-06,9,True
47.5,35.5,-0.2882224806377352,0.14486025711201878,27,False
47.5,135.5,0.5368552066444952,0.026281711403600565,17,True
47.5,145.5,0.5037648234875272,0.003861650351913287,31,True
47.5,155.5,0.5880461302571025,9.729897961595148e-09,80,True
47.5,165.5,0.6498320886351052,2.5748482676745236e-13,100,True
47.5,175.5,0.807206462713578,6.1658996945180986e-24,99,True
57.5,-174.5,-0.5520511314231763,2.729452047248867e-06,63,True
57.5,-164.5,-0.1837206430505154,0.37935188524877966,25,False
57.5,-154.5,-0.48485705756980474,0.000983961334453794,43,True
57.5,-144.5,-0.5914907761194745,2.2981745101689996e-08,75,True
57.5,-134.5,-0.10603861938590334,0.5149039300577192,40,False
57.5,-64.5,0.06260614723937084,0.7612589472552757,26,False
57.5,-54.5,0.8431468798462307,2.3703070987747883e-24,86,True
57.5,-44.5,0.15450648148793727,0.15798474105155935,85,False
57.5,-34.5,-0.19911484365303894,0.04702786720589974,100,True
57.5,-24.5,0.5340428345008809,1.052802913266146e-08,100,True
57.5,-14.5,0.8157462428247841,4.9046792612339135e-25,100,True
57.5,-4.5,-0.41739658272319424,0.0031612747668250166,48,True
57.5,5.5,-0.007192984087855486,0.9561245485582563,61,False
57.5,15.5,0.3293688769972751,0.15617033514251294,20,False
57.5,25.5,0.9010274179262492,0.0003719645024870166,10,True
57.5,165.5,-0.5752792702899091,6.608997050085231e-06,53,True
57.5,175.5,-0.4097118764619414,6.689028686516826e-05,89,True
67.5,-174.5,-0.48182556640472995,0.22666211887995033,8,False
67.5,-164.5,-0.04952427396892399,0.8023836555369889,28,False
67.5,-154.5,-0.8048512798060152,0.015966424583678227,8,True
67.5,-134.5,-0.5231325409382331,0.3656957173763012,5,False
67.5,-64.5,0.01853973218568434,0.9095968771337445,40,False
67.5,-54.5,0.33580107106389956,0.008151275590022522,61,True
67.5,-34.5,0.8900932483884163,3.439421020467488e-14,39,True
67.5,-24.5,0.7708348342415053,5.83695214622277e-11,50,True
67.5,-14.5,0.35054282449822094,0.0017750181130648033,77,True
67.5,-4.5,0.7459061946917988,4.231266404254366e-18,95,True
67.5,5.5,-0.4161080643035558,3.349757108821339e-05,93,True
67.5,15.5,0.22937455181672314,0.15451777566967678,40,False
67.5,25.5,0.6006582049912793,0.02311768307319929,14,True
67.5,35.5,-0.7349389753376165,0.006469075224297882,12,True
67.5,45.5,0.12750629946885958,0.7852938829593322,7,False
77.5,-174.5,-0.22895581982846636,0.23221218699786803,29,False
77.5,-164.5,0.7243957019435552,6.013569866212037e-06,30,True
77.5,-154.5,0.3296399799772829,0.03302109716724251,42,True
