latitude,longitude,correlation,p_value,count,significant
-72.5,-174.5,0.828127942941182,4.602292065688123e-22,83,True
-72.5,-164.5,0.8896730083000282,8.792537797565807e-23,64,True
-72.5,-154.5,0.9163028467531422,2.496925736270092e-28,69,True
-72.5,-144.5,0.9557671421998808,4.75317001212343e-33,61,True
-72.5,-134.5,0.9437425366654739,5.828261942853472e-16,32,True
-72.5,-124.5,0.40253520084617056,0.17267522122066706,13,False
-72.5,-114.5,0.9787997503847832,7.608872844222605e-14,20,True
-72.5,-104.5,0.32349751715411246,0.15257981666413653,21,False
-72.5,-94.5,0.8212972488107406,4.782816749089404e-08,29,True
-72.5,-84.5,0.9442637795776831,4.023571778781509e-10,20,True
-72.5,-44.5,0.8601409671742465,0.00016198646660026817,13,True
-72.5,-34.5,0.986121171987536,2.6171319866471464e-38,49,True
-72.5,-24.5,0.9768632222361726,4.912481192998342e-25,37,True
-72.5,-14.5,0.7699993011668247,2.5256261508750135e-08,37,True
-72.5,-4.5,0.6531132854809695,0.006084078194350491,16,True
-72.5,5.5,-0.3284869792507664,0.3540797045525431,10,False
-72.5,15.5,0.9244984678708261,0.00012968793996563126,10,True
-72.5,25.5,0.07584496363528151,0.835040247814316,10,False
-72.5,165.5,0.05991179981066703,0.7712592446572407,26,False
-72.5,175.5,0.7358976558099126,3.3860946809402513e-15,82,True
-62.5,-174.5,-0.6202039101092217,5.927586450594341e-12,100,True
-62.5,-164.5,-0.6350221176913456,4.802422318843625e-12,95,True
-62.5,-154.5,0.13638815243851163,0.1948480776431871,92,False
-62.5,-144.5,0.6011032744571363,1.189462821068567e-10,95,True
-62.5,-134.5,0.13500742404124338,0.1850271287192048,98,False
-62.5,-124.5,-0.32053379408409755,0.0012183136381322816,99,True
-62.5,-114.5,-0.5020674890127186,1.0269069060741925e-07,100,True
-62.5,-104.5,-0.3496446336122647,0.0003628525674324264,100,True
-62.5,-94.5,-0.3501766041051541,0.00035491499551725187,100,True
-62.5,-84.5,-0.225878880221006,0.02384119161850485,100,True
-62.5,-74.5,-0.4202704305707953,2.016965116756835e-05,96,True
-62.5,-64.5,-0.4299908610444242,0.0001822379691538065,71,True
-62.5,-54.5,-0.46778144988338527,0.0017856291780831844,42,True
-62.5,-44.5,-0.18225702806383634,0.08921694543560175,88,False
-62.5,-34.5,0.05327486374226198,0.6240802060602282,87,False
-62.5,-24.5,-0.1830344326840214,0.0976696004804009,83,False
-62.5,-14.5,0.08280419410874351,0.5366064262982174,58,False
-62.5,-4.5,0.23339744828029152,0.027719205538864772,89,True
-62.5,5.5,0.3016015439008865,0.004295076530051323,88,True
-62.5,15.5,0.3356959140869512,0.006261330507857651,65,True
-62.5,25.5,0.395555340567091,0.00023495331995836816,82,True
-62.5,35.5,0.42495846230283063,4.536279848295667e-05,86,True
-62.5,45.5,0.315218186869429,0.00660031111803245,73,True
-62.5,55.5,0.5286649248123407,4.6379193070980404e-07,80,True
-62.5,65.5,0.016688152499022467,0.8780702195490692,87,False
-62.5,75.5,0.5551344504395214,9.089191881254915e-08,80,True
-62.5,85.5,0.4959662381394646,3.885674143464619e-06,78,True
-62.5,95.5,-0.04514695982869,0.718883468433953,66,False
-62.5,105.5,-0.32351148975665256,0.010321499197006423,62,True
-62.5,115.5,0.04635193110497916,0.6909224319247309,76,False
-62.5,125.5,0.1347016208588268,0.2428064355052167,77,False
-62.5,135.5,-0.08643222529373526,0.47680157070821216,70,False
-62.5,145.5,-0.1312222432838448,0.22297686465831446,88,False
-62.5,155.5,0.0785444144799678,0.45674230780592806,92,False
-62.5,165.5,-0.6903367854873723,1.3885425247819158e-14,94,True
-62.5,175.5,-0.710355568625569,3.6844122915907936e-16,97,True
-52.5,-174.5,0.986245536427832,1.9882234627934038e-78,100,True
-52.5,-164.5,0.974894132570489,9.697703541792617e-66,100,True
-52.5,-154.5,0.890471984555101,2.7742763658375884e-35,100,True
-52.5,-144.5,0.48586439442047735,2.9881712229628404e-07,100,True
-52.5,-134.5,0.8950985328004037,3.7543235216142176e-36,100,True
-52.5,-124.5,0.9697509966123208,7.930156354133057e-62,100,True
-52.5,-114.5,0.9787907216572894,2.7396895189648064e-69,100,True
-52.5,-104.5,0.948046166742308,1.5259038916988845e-50,100,True
-52.5,-94.5,0.9411028519251295,1.7912648033478807e-47,99,True
-52.5,-84.5,0.4296047680614119,8.182683089240078e-06,100,True
-52.5,-74.5,-0.383577146116417,0.003225898221764196,57,True
-52.5,-64.5,-0.10754782446634403,0.5513587281731116,33,False
-52.5,-54.5,-0.21967864536078188,0.04091053570240427,87,True
-52.5,-44.5,-0.14303246975133405,0.1557088086633771,100,False
-52.5,-34.5,-0.6157428281768055,1.917387775631384e-11,97,True
-52.5,-24.5,-0.8560957932352584,7.553492738587998e-30,100,True
-52.5,-14.5,-0.7493564677929907,3.033947037537191e-19,100,True
-52.5,-4.5,-0.8370906969042009,1.4386697912374878e-25,93,True
-52.5,5.5,-0.8738807496077927,1.8410948651199615e-32,100,True
-52.5,15.5,-0.9077208561487471,3.157704589525574e-37,96,True
-52.5,25.5,-0.8231532279985675,2.49048134272214e-25,98,True
-52.5,35.5,-0.592616378084923,8.286636251443878e-11,100,True
-52.5,45.5,-0.6677210929917947,3.2588520871591075e-14,100,True
-52.5,55.5,-0.7718760739299733,5.474914402116957e-21,100,True
-52.5,65.5,-0.7517486724234815,1.6630472712467954e-18,95,True
-52.5,75.5,-0.1213277960109648,0.2466584224494658,93,False
-52.5,85.5,-0.30681748680131826,0.0019037667551633113,100,True
-52.5,95.5,-0.09292059095280708,0.3578263155375724,100,False
-52.5,105.5,-0.5680406062221115,7.101676710996874e-10,100,True
-52.5,115.5,0.5252255468923566,2.0201118049517087e-08,100,True
-52.5,125.5,0.8611110943765381,1.5073411395404897e-30,100,True
-52.5,135.5,0.9139079871211182,3.721996154946027e-40,100,True
-52.5,145.5,0.701853422408815,4.138602258022908e-16,100,True
-52.5,155.5,0.8385692906031952,1.3511618418498154e-27,100,True
-52.5,165.5,0.9118806006055531,3.9846400679363244e-38,96,True
-52.5,175.5,0.9746198627059868,6.669426785555029e-63,96,True
-42.5,-174.5,0.9954063562104312,1.1899925383933934e-100,99,True
-42.5,-164.5,0.9398421241985858,1.6499750297083831e-47,100,True
-42.5,-154.5,0.7100440562726018,1.3224739660219226e-16,100,True
-42.5,-144.5,0.676882940328017,1.0690039876329675e-14,100,True
-42.5,-134.5,0.7168524921687627,1.0326207806146314e-16,98,True
-42.5,-124.5,0.4355289401778527,1.4313258974412661e-05,92,True
-42.5,-114.5,-0.1277540725237542,0.2099809211003895,98,False
-42.5,-104.5,-0.10698818953485559,0.28938338712398554,100,False
-42.5,-94.5,-0.7590695470049976,2.0855376176882777e-19,97,True
-42.5,-84.5,-0.8813718716447768,2.350427865099204e-33,99,True
-42.5,-74.5,0.6346199339194668,3.3435445565704773e-07,53,True
-42.5,-54.5,0.9648122706555029,5.229204088753217e-47,80,True
-42.5,-44.5,0.9858140260617344,8.94102270985292e-78,100,True
-42.5,-34.5,0.9803752275434071,6.33439321573771e-71,100,True
-42.5,-24.5,0.9883486193255571,6.149393966464967e-82,100,True
-42.5,-14.5,0.9846705700526219,2.238239143886172e-75,99,True
-42.5,-4.5,0.9729621735843225,3.501990678175884e-64,100,True
-42.5,5.5,0.9840908032304516,2.362232313961348e-75,100,True
-42.5,15.5,0.9854760901803945,2.8112938861635095e-77,100,True
-42.5,25.5,0.9919334890093086,1.0016898915301155e-89,100,True
-42.5,35.5,0.9877916722277622,5.980963792640485e-81,100,True
-42.5,45.5,0.989077331813746,2.6419982707674443e-83,100,True
-42.5,55.5,0.9917438819293358,3.1131998487745242e-89,100,True
-42.5,65.5,0.9920407982272101,1.689382794675881e-85,95,True
-42.5,75.5,0.9780663474829744,1.763891321069881e-64,94,True
-42.5,85.5,0.9854334486229874,3.2423095683819083e-77,100,True
-42.5,95.5,0.9902807821119723,6.442507761319855e-85,99,True
-42.5,105.5,0.9903139233631426,7.546847148452591e-86,100,True
-42.5,115.5,0.988622273380366,1.931390874724004e-82,100,True
-42.5,125.5,0.9685863565998143,4.910901490993508e-61,100,True
-42.5,135.5,0.9921369599407879,2.8784110602769277e-90,100,True
-42.5,145.5,0.9833884671321881,2.1939612592930024e-51,69,True
-42.5,155.5,0.9892264797968642,1.3516977806208836e-83,100,True
-42.5,165.5,0.9911940435426322,6.724421612563315e-73,83,True
-42.5,175.5,0.9950809235228858,5.867456509566641e-62,62,True
-32.5,-174.5,0.9913551146424038,2.940380364000421e-88,100,True
-32.5,-164.5,0.9851874716058938,7.322748978160446e-77,100,True
-32.5,-154.5,0.988806065217321,5.883307381489025e-82,99,True
-32.5,-144.5,0.9832600999829471,1.547190843282702e-73,99,True
-32.5,-134.5,0.9870535259216535,1.0434133244027171e-79,100,True
-32.5,-124.5,0.991495616548451,1.321724071956132e-88,100,True
-32.5,-114.5,0.9752904763273831,1.8129720614628128e-61,93,True
-32.5,-104.5,0.9715653706427478,7.203752882465758e-62,98,True
-32.5,-94.5,0.9211690465175355,1.175549063642489e-38,92,True
-32.5,-84.5,0.8502179138235999,8.184921670379842e-27,92,True
-32.5,-74.5,0.12971172563687255,0.26086182732036695,77,False
-32.5,-54.5,0.9883451867897255,7.959987235215835e-08,10,True
-32.5,-44.5,0.9068505247846885,1.5575097670282562e-35,92,True
-32.5,-34.5,0.7240239797540023,1.717615914989514e-17,100,True
-32.5,-24.5,0.886003738506012,1.7612732757833588e-34,100,True
-32.5,-14.5,0.9411832011885635,5.64695677391881e-48,100,True
-32.5,-4.5,0.9660637099546197,2.03581817816872e-59,100,True
-32.5,5.5,0.962898710016114,1.490582961457703e-57,100,True
-32.5,15.5,0.9311851348874405,7.750105716258389e-33,73,True
-32.5,25.5,0.983408308127599,4.72801812348567e-23,31,True
-32.5,35.5,0.7084523002444199,1.381836863664868e-15,94,True
-32.5,45.5,0.7354410079278331,2.9494769013075524e-18,100,True
-32.5,55.5,0.9573519526564975,1.2038947432880684e-54,100,True
-32.5,65.5,0.9703106367179556,3.2187157796295757e-62,100,True
-32.5,75.5,0.9892333064227068,1.3105726689026158e-83,100,True
-32.5,85.5,0.9868654151167369,2.106202894730953e-79,100,True
-32.5,95.5,0.9846609819158443,4.004117608970966e-76,100,True
-32.5,105.5,0.9830340930021914,5.3821447480410325e-74,100,True
-32.5,115.5,0.9802949952851046,5.735974012569283e-44,62,True
-32.5,125.5,0.9709855859045513,1.3709403067436397e-24,39,True
-32.5,135.5,0.9146576158151274,4.0446442796979443e-10,24,True
-32.5,155.5,0.9824582238880679,2.919002666894571e-54,74,True
-32.5,165.5,0.9832850067665619,2.608953306128063e-74,100,True
-32.5,175.5,0.9803626976049203,2.6748664874037185e-60,85,True
-22.5,-174.5,0.9194715632492307,1.6154998577630463e-41,100,True
-22.5,-164.5,0.9478150003457455,1.8747038084028195e-49,98,True
-22.5,-154.5,0.9679391010253614,2.1033925996726292e-59,98,True
-22.5,-144.5,0.9680628349340179,1.0900731124438488e-60,100,True
-22.5,-134.5,0.9771924332559839,2.0778934907503934e-66,98,True
-22.5,-124.5,0.9872589240566036,3.068379834656064e-71,89,True
-22.5,-114.5,0.9814725413625632,2.0341332037851776e-71,99,True
-22.5,-104.5,0.9679009943435084,1.3910484641076088e-60,100,True
-22.5,-94.5,0.9478522942369558,5.718383492959547e-49,97,True
